Marshall Islands,MHL,CO2 emissions (kt),EN.ATM.CO2E.KT,,113.677,121.011,124.678,128.345,132.012,135.679,139.346,135.679,139.346,143.013,143.013,143.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466361.726,479251.231,480520.013,493251.837,475950.931,464308.206,484429.035,496324.783,490340.239,481499.102,482947.567,486405.548
Middle income,MIC,CO2 emissions (kt),EN.ATM.CO2E.KT,,14076763.9,15005890.98,15416150.71,16756091.07,16737726.55,18318574.34,19730643.18,20416983.78,20582675.09,20915099.15,20940045.99,20947563.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.677,121.011,124.678,128.345,132.012,135.679,139.346,135.679,139.346,143.013,143.013,143.013
North Macedonia,MKD,CO2 emissions (kt),EN.ATM.CO2E.KT,,11279.692,10938.661,9493.863,9402.188,8698.124,8602.782,9306.846,8815.468,7858.381,7539.352,7099.312,7051.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14076763.9,15005890.98,15416150.71,16756091.07,16737726.55,18318574.34,19730643.18,20416983.78,20582675.09,20915099.15,20940045.99,20947563.41
Mali,MLI,CO2 emissions (kt),EN.ATM.CO2E.KT,,916.75,1081.765,1298.118,1558.475,1785.829,1976.513,2159.863,2299.209,2698.912,2981.271,3168.288,3179.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11279.692,10938.661,9493.863,9402.188,8698.124,8602.782,9306.846,8815.468,7858.381,7539.352,7099.312,7051.641
Malta,MLT,CO2 emissions (kt),EN.ATM.CO2E.KT,,2698.912,2574.234,2724.581,2559.566,2478.892,2559.566,2548.565,2680.577,2346.88,2346.88,1620.814,1342.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.75,1081.765,1298.118,1558.475,1785.829,1976.513,2159.863,2299.209,2698.912,2981.271,3168.288,3179.289
Myanmar,MMR,CO2 emissions (kt),EN.ATM.CO2E.KT,,11595.054,12852.835,12874.837,9809.225,10241.931,13157.196,15144.71,12024.093,13083.856,16347.486,22299.027,25280.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2698.912,2574.234,2724.581,2559.566,2478.892,2559.566,2548.565,2680.577,2346.88,2346.88,1620.814,1342.122
Middle East & North Africa (excluding high income),MNA,CO2 emissions (kt),EN.ATM.CO2E.KT,,1088453.608,1124610.228,1130037.388,1208415.846,1254418.361,1281517.491,1309287.682,1368451.06,1388912.92,1449950.135,1440360.93,1475311.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11595.054,12852.835,12874.837,9809.225,10241.931,13157.196,15144.71,12024.093,13083.856,16347.486,22299.027,25280.298
Montenegro,MNE,CO2 emissions (kt),EN.ATM.CO2E.KT,,2057.187,2064.521,2057.187,2607.237,1683.153,2423.887,2409.219,2214.868,2152.529,2108.525,2240.537,2016.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088453.608,1124610.228,1130037.388,1208415.846,1254418.361,1281517.491,1309287.682,1368451.06,1388912.92,1449950.135,1440360.93,1475311.107
Mongolia,MNG,CO2 emissions (kt),EN.ATM.CO2E.KT,,8562.445,9394.854,12064.43,12038.761,13102.191,13820.923,21499.621,35074.855,43626.299,29633.027,23285.45,25368.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057.187,2064.521,2057.187,2607.237,1683.153,2423.887,2409.219,2214.868,2152.529,2108.525,2240.537,2016.85
Mozambique,MOZ,CO2 emissions (kt),EN.ATM.CO2E.KT,,1822.499,1980.18,2262.539,2266.206,2530.23,2735.582,3223.293,3120.617,4202.382,8434.1,6486.923,7942.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,CO2 emissions (kt),EN.ATM.CO2E.KT,,1587.811,1609.813,1844.501,1936.176,2123.193,2236.87,2394.551,2647.574,2390.884,2933.6,2893.263,2739.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822.499,1980.18,2262.539,2266.206,2530.23,2735.582,3223.293,3120.617,4202.382,8434.1,6486.923,7942.722
Mauritius,MUS,CO2 emissions (kt),EN.ATM.CO2E.KT,,3296.633,3630.33,3689.002,3769.676,3711.004,3916.356,3920.023,3967.694,4070.37,4209.716,4213.383,4349.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.811,1609.813,1844.501,1936.176,2123.193,2236.87,2394.551,2647.574,2390.884,2933.6,2893.263,2739.249
Malawi,MWI,CO2 emissions (kt),EN.ATM.CO2E.KT,,924.084,938.752,990.09,1114.768,1122.102,1048.762,1169.773,1162.439,1188.108,1052.429,1151.438,1298.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3296.633,3630.33,3689.002,3769.676,3711.004,3916.356,3920.023,3967.694,4070.37,4209.716,4213.383,4349.062
Malaysia,MYS,CO2 emissions (kt),EN.ATM.CO2E.KT,,183188.652,180108.372,184816.8,204031.88,198876.078,219506.62,220405.035,218707.214,236510.499,242671.059,234823.679,248288.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.084,938.752,990.09,1114.768,1122.102,1048.762,1169.773,1162.439,1188.108,1052.429,1151.438,1298.118
North America,NAC,CO2 emissions (kt),EN.ATM.CO2E.KT,,6351735.378,6269931.942,6361606.942,6176551.787,5796173.877,5923404.109,5793265.946,5600088.386,5690058.231,5766676.529,5676901.035,5551808.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183188.652,180108.372,184816.8,204031.88,198876.078,219506.62,220405.035,218707.214,236510.499,242671.059,234823.679,248288.903
Namibia,NAM,CO2 emissions (kt),EN.ATM.CO2E.KT,,2310.21,2332.212,2361.548,3325.969,3069.279,3102.282,2830.924,3384.641,2629.239,3740.34,3989.696,4228.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6351735.378,6269931.942,6361606.942,6176551.787,5796173.877,5923404.109,5793265.946,5600088.386,5690058.231,5766676.529,5676901.035,5551808.664
New Caledonia,NCL,CO2 emissions (kt),EN.ATM.CO2E.KT,,2823.59,2720.914,2944.601,2867.594,2951.935,3578.992,3560.657,3655.999,3861.351,4888.111,4752.432,5328.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2310.21,2332.212,2361.548,3325.969,3069.279,3102.282,2830.924,3384.641,2629.239,3740.34,3989.696,4228.051
Niger,NER,CO2 emissions (kt),EN.ATM.CO2E.KT,,715.065,693.063,722.399,810.407,968.088,1173.44,1331.121,1763.827,1895.839,2053.52,2027.851,2016.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2823.59,2720.914,2944.601,2867.594,2951.935,3578.992,3560.657,3655.999,3861.351,4888.111,4752.432,5328.151
Nigeria,NGA,CO2 emissions (kt),EN.ATM.CO2E.KT,,106119.313,98238.93,94868.957,95987.392,76079.249,114150.043,131685.637,119008.818,124329.635,130130.829,115928.538,120369.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.065,693.063,722.399,810.407,968.088,1173.44,1331.121,1763.827,1895.839,2053.52,2027.851,2016.85
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,,4319.726,4470.073,4605.752,4422.402,4503.076,4536.079,4884.444,4616.753,4426.069,4679.092,5331.818,5592.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106119.313,98238.93,94868.957,95987.392,76079.249,114150.043,131685.637,119008.818,124329.635,130130.829,115928.538,120369.275
Netherlands,NLD,CO2 emissions (kt),EN.ATM.CO2E.KT,,181927.204,180211.048,177427.795,177622.146,173999.15,185355.849,175704.305,171765.947,173625.116,168883.685,172492.013,170779.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4319.726,4470.073,4605.752,4422.402,4503.076,4536.079,4884.444,4616.753,4426.069,4679.092,5331.818,5592.175
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,,42438.191,44257.023,45089.432,55690.729,55346.031,49423.826,42394.187,44499.045,48232.051,47924.023,47212.625,41022.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181927.204,180211.048,177427.795,177622.146,173999.15,185355.849,175704.305,171765.947,173625.116,168883.685,172492.013,170779.524
Nepal,NPL,CO2 emissions (kt),EN.ATM.CO2E.KT,,3083.947,2563.233,2614.571,3421.311,4334.394,5056.793,5533.503,5856.199,6637.27,8030.73,6252.235,9105.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42438.191,44257.023,45089.432,55690.729,55346.031,49423.826,42394.187,44499.045,48232.051,47924.023,47212.625,41022.729
Nauru,NRU,CO2 emissions (kt),EN.ATM.CO2E.KT,,62.339,44.004,44.004,44.004,40.337,44.004,40.337,40.337,44.004,47.671,47.671,47.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3083.947,2563.233,2614.571,3421.311,4334.394,5056.793,5533.503,5856.199,6637.27,8030.73,6252.235,9105.161
New Zealand,NZL,CO2 emissions (kt),EN.ATM.CO2E.KT,,34139.77,33446.707,33637.391,34202.109,32386.944,31752.553,31484.862,34139.77,33443.04,34656.817,34887.838,34381.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.339,44.004,44.004,44.004,40.337,44.004,40.337,40.337,44.004,47.671,47.671,47.671
OECD members,OED,CO2 emissions (kt),EN.ATM.CO2E.KT,,13272160.12,13279765.48,13376456.93,13134214.91,12342340.93,12710023.69,12512170.7,12322091.76,12366550.46,12201861.83,12115686.63,12004051.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34139.77,33446.707,33637.391,34202.109,32386.944,31752.553,31484.862,34139.77,33443.04,34656.817,34887.838,34381.792
Oman,OMN,CO2 emissions (kt),EN.ATM.CO2E.KT,,29893.384,39603.6,44198.351,42705.882,41103.403,47417.977,54029.578,59658.423,62041.973,61220.565,65386.277,63457.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13272160.12,13279765.48,13376456.93,13134214.91,12342340.93,12710023.69,12512170.7,12322091.76,12366550.46,12201861.83,12115686.63,12004051.89
Other small states,OSS,CO2 emissions (kt),EN.ATM.CO2E.KT,,136444.8241,148805.6664,162198.7293,166858.4683,163636.4652,174058.2073,185169.3253,195941.2851,191060.356,215553.4775,210093.7675,208033.0127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29893.384,39603.6,44198.351,42705.882,41103.403,47417.977,54029.578,59658.423,62041.973,61220.565,65386.277,63457.435
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,,136636.087,146074.945,158894.777,159070.793,158836.105,169466.738,171615.6,170126.798,174857.228,182414.915,188542.472,201149.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136444.8241,148805.6664,162198.7293,166858.4683,163636.4652,174058.2073,185169.3253,195941.2851,191060.356,215553.4775,210093.7675,208033.0127
Panama,PAN,CO2 emissions (kt),EN.ATM.CO2E.KT,,6838.955,7469.679,7304.664,7506.349,8599.115,9237.173,10150.256,10029.245,11635.391,11107.343,11129.345,10714.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136636.087,146074.945,158894.777,159070.793,158836.105,169466.738,171615.6,170126.798,174857.228,182414.915,188542.472,201149.618
Peru,PER,CO2 emissions (kt),EN.ATM.CO2E.KT,,37135.709,28723.611,35071.188,41352.759,52067.733,58066.945,49900.536,55261.69,46816.589,51330.666,52636.118,57414.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6838.955,7469.679,7304.664,7506.349,8599.115,9237.173,10150.256,10029.245,11635.391,11107.343,11129.345,10714.974
Philippines,PHL,CO2 emissions (kt),EN.ATM.CO2E.KT,,74832.469,67692.82,72170.227,78858.835,78294.117,84887.383,85705.124,90684.91,98275.6,104516.834,117120.313,122287.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37135.709,28723.611,35071.188,41352.759,52067.733,58066.945,49900.536,55261.69,46816.589,51330.666,52636.118,57414.219
Palau,PLW,CO2 emissions (kt),EN.ATM.CO2E.KT,,220.02,227.354,253.023,205.352,198.018,209.019,216.353,216.353,220.02,223.687,223.687,223.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74832.469,67692.82,72170.227,78858.835,78294.117,84887.383,85705.124,90684.91,98275.6,104516.834,117120.313,122287.116
Papua New Guinea,PNG,CO2 emissions (kt),EN.ATM.CO2E.KT,,4385.732,4308.725,6120.223,4796.436,5093.463,4763.433,5328.151,5078.795,5258.478,5874.534,7480.68,7535.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.02,227.354,253.023,205.352,198.018,209.019,216.353,216.353,220.02,223.687,223.687,223.687
Poland,POL,CO2 emissions (kt),EN.ATM.CO2E.KT,,302538.501,318940.992,314272.901,314848.62,297617.387,316264.082,317037.819,299920.263,302344.15,285937.992,285659.3,299036.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4385.732,4308.725,6120.223,4796.436,5093.463,4763.433,5328.151,5078.795,5258.478,5874.534,7480.68,7535.685
Pre-demographic dividend,PRE,CO2 emissions (kt),EN.ATM.CO2E.KT,,320085.8249,304832.6752,274307.8014,310865.5819,312812.1602,371677.5795,428061.4829,436353.0148,460395.4827,491022.5943,475616.4535,505151.0624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302538.501,318940.992,314272.901,314848.62,297617.387,316264.082,317037.819,299920.263,302344.15,285937.992,285659.3,299036.516
"Korea, Dem. People’s Rep.",PRK,CO2 emissions (kt),EN.ATM.CO2E.KT,,75573.203,76900.657,64227.505,71132.466,54355.941,50776.949,36989.029,38378.822,27803.194,31349.183,25423.311,28283.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,CO2 emissions (kt),EN.ATM.CO2E.KT,,65279.934,59816.104,60149.801,55624.723,54176.258,48136.709,47623.329,46013.516,45426.796,44656.726,49258.811,48741.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75573.203,76900.657,64227.505,71132.466,54355.941,50776.949,36989.029,38378.822,27803.194,31349.183,25423.311,28283.571
Paraguay,PRY,CO2 emissions (kt),EN.ATM.CO2E.KT,,3832.015,3986.029,4136.376,4451.738,4561.748,5097.13,5320.817,5284.147,5434.494,5702.185,6303.573,7407.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65279.934,59816.104,60149.801,55624.723,54176.258,48136.709,47623.329,46013.516,45426.796,44656.726,49258.811,48741.764
West Bank and Gaza,PSE,CO2 emissions (kt),EN.ATM.CO2E.KT,,2742.916,2266.206,2324.878,2053.52,2090.19,2035.185,2247.871,2200.2,2438.555,2838.258,3006.94,3234.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3832.015,3986.029,4136.376,4451.738,4561.748,5097.13,5320.817,5284.147,5434.494,5702.185,6303.573,7407.34
Pacific island small states,PSS,CO2 emissions (kt),EN.ATM.CO2E.KT,,2178.198,2310.21,2346.88,2035.185,1994.848,2390.884,2284.541,2240.537,2552.232,2937.267,3465.315,3369.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2742.916,2266.206,2324.878,2053.52,2090.19,2035.185,2247.871,2200.2,2438.555,2838.258,3006.94,3234.294
Post-demographic dividend,PST,CO2 emissions (kt),EN.ATM.CO2E.KT,,12563127.33,12504018.96,12560523.76,12306573.01,11526356.42,11902594.29,11636073.06,11439910.56,11458421.58,11273736.79,11131187.42,10949758.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2178.198,2310.21,2346.88,2035.185,1994.848,2390.884,2284.541,2240.537,2552.232,2937.267,3465.315,3369.973
French Polynesia,PYF,CO2 emissions (kt),EN.ATM.CO2E.KT,,781.071,781.071,766.403,792.072,795.739,803.073,773.737,751.735,759.069,737.067,766.403,770.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12563127.33,12504018.96,12560523.76,12306573.01,11526356.42,11902594.29,11636073.06,11439910.56,11458421.58,11273736.79,11131187.42,10949758.47
Qatar,QAT,CO2 emissions (kt),EN.ATM.CO2E.KT,,50956.632,63475.77,63277.752,64843.561,69221.959,72507.591,80435.645,94124.556,85023.062,107032.396,106841.712,103259.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.071,781.071,766.403,792.072,795.739,803.073,773.737,751.735,759.069,737.067,766.403,770.07
Romania,ROU,CO2 emissions (kt),EN.ATM.CO2E.KT,,96456.768,103350.728,102224.959,96365.093,81576.082,79412.552,85268.751,81722.762,70945.449,69489.65,71715.519,69258.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50956.632,63475.77,63277.752,64843.561,69221.959,72507.591,80435.645,94124.556,85023.062,107032.396,106841.712,103259.053
Russian Federation,RUS,CO2 emissions (kt),EN.ATM.CO2E.KT,,1615089.813,1669262.404,1666886.188,1714978.893,1574045.082,1670531.186,1763405.295,1807244.28,1739426.782,1736984.56,1698213.369,1732026.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96456.768,103350.728,102224.959,96365.093,81576.082,79412.552,85268.751,81722.762,70945.449,69489.65,71715.519,69258.629
Rwanda,RWA,CO2 emissions (kt),EN.ATM.CO2E.KT,,528.048,528.048,557.384,542.716,575.719,590.387,663.727,740.734,817.741,847.077,960.754,1114.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615089.813,1669262.404,1666886.188,1714978.893,1574045.082,1670531.186,1763405.295,1807244.28,1739426.782,1736984.56,1698213.369,1732026.776
South Asia,SAS,CO2 emissions (kt),EN.ATM.CO2E.KT,,1416210.068,1510701.324,1629457.119,1798175.789,1977506.757,1977587.431,2106042.441,2286205.818,2307899.79,2525679.253,2645135.445,2736913.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.048,528.048,557.384,542.716,575.719,590.387,663.727,740.734,817.741,847.077,960.754,1114.768
Saudi Arabia,SAU,CO2 emissions (kt),EN.ATM.CO2E.KT,,397642.146,432739.003,387777.916,430175.77,468965.296,518491.798,499878.106,564842.678,541047.515,601046.969,647111.823,563449.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416210.068,1510701.324,1629457.119,1798175.789,1977506.757,1977587.431,2106042.441,2286205.818,2307899.79,2525679.253,2645135.445,2736913.121
Sudan,SDN,CO2 emissions (kt),EN.ATM.CO2E.KT,,10982.665,12013.092,14125.284,14913.689,15562.748,15940.449,15658.09,14642.331,15474.74,15837.773,19816.468,19999.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397642.146,432739.003,387777.916,430175.77,468965.296,518491.798,499878.106,564842.678,541047.515,601046.969,647111.823,563449.218
Senegal,SEN,CO2 emissions (kt),EN.ATM.CO2E.KT,,5812.195,4730.43,5181.471,5093.463,4723.096,7744.704,8368.094,7913.386,8434.1,9376.519,10637.967,10901.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10982.665,12013.092,14125.284,14913.689,15562.748,15940.449,15658.09,14642.331,15474.74,15837.773,19816.468,19999.818
Singapore,SGP,CO2 emissions (kt),EN.ATM.CO2E.KT,,30359.093,30799.133,19926.478,36134.618,58642.664,58319.968,46761.584,49992.211,56112.434,56644.149,61451.586,37535.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5812.195,4730.43,5181.471,5093.463,4723.096,7744.704,8368.094,7913.386,8434.1,9376.519,10637.967,10901.991
Solomon Islands,SLB,CO2 emissions (kt),EN.ATM.CO2E.KT,,161.348,165.015,179.683,179.683,179.683,187.017,183.35,183.35,194.351,194.351,190.684,168.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30359.093,30799.133,19926.478,36134.618,58642.664,58319.968,46761.584,49992.211,56112.434,56644.149,61451.586,37535.412
Sierra Leone,SLE,CO2 emissions (kt),EN.ATM.CO2E.KT,,546.383,733.4,641.725,663.727,652.726,726.066,898.415,1030.427,1191.775,1309.119,1067.097,1092.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.348,165.015,179.683,179.683,179.683,187.017,183.35,183.35,194.351,194.351,190.684,168.682
El Salvador,SLV,CO2 emissions (kt),EN.ATM.CO2E.KT,,6402.582,6842.622,6978.301,6541.928,6442.919,6457.587,6648.271,6662.939,6230.233,6285.238,6849.956,7168.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.383,733.4,641.725,663.727,652.726,726.066,898.415,1030.427,1191.775,1309.119,1067.097,1092.766
Somalia,SOM,CO2 emissions (kt),EN.ATM.CO2E.KT,,594.054,594.054,608.722,601.388,597.721,612.389,612.389,608.722,630.724,630.724,630.724,645.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,CO2 emissions (kt),EN.ATM.CO2E.KT,,61066.551,61066.551,59805.103,51803.709,45932.842,45745.825,49009.455,43794.981,44605.388,37352.062,43919.659,45221.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.054,594.054,608.722,601.388,597.721,612.389,612.389,608.722,630.724,630.724,630.724,645.392
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions (kt),EN.ATM.CO2E.KT,,662491.9394,694993.5699,720423.1893,753209.9218,743175.8117,764510.3293,803213.8544,787259.2491,802170.1762,862445.9541,826809.7994,848185.5781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61066.551,59805.103,51803.709,45932.842,45745.825,49009.455,43794.981,44605.388,37352.062,43919.659,45221.444
South Sudan,SSD,CO2 emissions (kt),EN.ATM.CO2E.KT,,1331.121,1331.121,1331.121,1331.121,1331.121,1331.121,1331.121,1331.121,1448.465,1536.473,1943.51,1727.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662491.9394,694993.5699,720423.1893,753209.9218,743175.8117,764510.3293,803213.8544,787259.2491,802170.1762,862445.9541,826809.7994,848185.5781
Sub-Saharan Africa,SSF,CO2 emissions (kt),EN.ATM.CO2E.KT,,666453.9528,699333.8583,724727.7635,757644.6918,747381.9851,768840.3718,807425.4833,791616.7685,806537.5223,867107.5777,831481.8293,853107.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.121,1448.465,1536.473,1943.51,1727.157
Small states,SST,CO2 emissions (kt),EN.ATM.CO2E.KT,,195592.0513,213653.3882,228484.7511,233073.745,227468.2485,241997.607,251503.3799,261023.8848,258979.8306,282285.7319,276915.9461,273210.8676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666453.9528,699333.8583,724727.7635,757644.6918,747381.9851,768840.3718,807425.4833,791616.7685,806537.5223,867107.5777,831481.8293,853107.128
Sao Tome and Principe,STP,CO2 emissions (kt),EN.ATM.CO2E.KT,,77.007,84.341,84.341,84.341,91.675,99.009,102.676,113.677,113.677,113.677,113.677,121.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195592.0513,213653.3882,228484.7511,233073.745,227468.2485,241997.607,251503.3799,261023.8848,258979.8306,282285.7319,276915.9461,273210.8676
Suriname,SUR,CO2 emissions (kt),EN.ATM.CO2E.KT,,1595.145,1745.492,1763.827,1943.51,2002.182,2401.885,1804.164,2266.206,2108.525,2244.204,1723.49,1738.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.007,84.341,84.341,84.341,91.675,99.009,102.676,113.677,113.677,113.677,113.677,121.011
Slovak Republic,SVK,CO2 emissions (kt),EN.ATM.CO2E.KT,,39357.911,39104.888,36780.01,37711.428,34037.094,36240.961,34524.805,32804.982,33091.008,30678.122,31283.177,32423.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.145,1745.492,1763.827,1943.51,2002.182,2401.885,1804.164,2266.206,2108.525,2244.204,1723.49,1738.158
Slovenia,SVN,CO2 emissions (kt),EN.ATM.CO2E.KT,,15867.109,16244.81,16244.81,17355.911,15280.389,15335.394,15159.378,14675.334,13890.596,12482.468,12530.139,12632.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39357.911,39104.888,36780.01,37711.428,34037.094,36240.961,34524.805,32804.982,33091.008,30678.122,31283.177,32423.614
Sweden,SWE,CO2 emissions (kt),EN.ATM.CO2E.KT,,51561.687,49570.506,48059.702,49123.132,43065.248,52023.729,51734.036,47047.61,44847.41,43483.286,38180.804,43252.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15867.109,16244.81,16244.81,17355.911,15280.389,15335.394,15159.378,14675.334,13890.596,12482.468,12530.139,12632.815
Eswatini,SWZ,CO2 emissions (kt),EN.ATM.CO2E.KT,,1030.427,1030.427,1078.098,1111.101,1067.097,1059.763,1074.431,1235.779,1525.472,902.082,982.756,1155.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51561.687,49570.506,48059.702,49123.132,43065.248,52023.729,51734.036,47047.61,44847.41,43483.286,38180.804,43252.265
Sint Maarten (Dutch part),SXM,CO2 emissions (kt),EN.ATM.CO2E.KT,,696.73,696.73,696.73,696.73,696.73,696.73,696.73,696.73,715.065,733.4,733.4,733.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.427,1030.427,1078.098,1111.101,1067.097,1059.763,1074.431,1235.779,1525.472,902.082,982.756,1155.105
Seychelles,SYC,CO2 emissions (kt),EN.ATM.CO2E.KT,,689.396,733.4,641.725,693.063,524.381,443.707,326.363,421.705,330.03,487.711,491.378,605.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.73,715.065,733.4,,
Syrian Arab Republic,SYR,CO2 emissions (kt),EN.ATM.CO2E.KT,,50626.602,53582.204,66468.042,67681.819,62331.666,61605.6,56908.173,44730.066,36438.979,30703.791,29295.663,28829.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.396,733.4,641.725,693.063,524.381,443.707,326.363,421.705,330.03,487.711,491.378,605.055
Turks and Caicos Islands,TCA,CO2 emissions (kt),EN.ATM.CO2E.KT,,121.011,143.013,165.015,172.349,179.683,183.35,183.35,183.35,187.017,198.018,205.352,216.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50626.602,53582.204,66468.042,67681.819,62331.666,61605.6,56908.173,44730.066,36438.979,30703.791,29295.663,28829.954
Chad,TCD,CO2 emissions (kt),EN.ATM.CO2E.KT,,766.403,792.072,854.411,927.751,942.419,997.424,821.408,920.417,964.421,1001.091,1001.091,1015.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.011,143.013,165.015,172.349,179.683,183.35,183.35,183.35,187.017,198.018,205.352,216.353
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (kt),EN.ATM.CO2E.KT,,6853645.002,7489924.507,7708019.332,8636423.058,8694247.981,9953470.112,11011098.92,11347069.46,11517005.57,11523917.87,11557100.55,11393101.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.403,792.072,854.411,927.751,942.419,997.424,821.408,920.417,964.421,1001.091,1001.091,1015.759
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (kt),EN.ATM.CO2E.KT,,3214135.479,3341352.768,3381468.964,3428729.341,3135769.044,3350633.242,3501170.926,3519128.225,3419682.852,3361766.254,3295683.247,3365154.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6853645.002,7489924.507,7708019.332,8636423.058,8694247.981,9953470.112,11011098.92,11347069.46,11517005.57,11523917.87,11557100.55,11393101.31
